EdgeArray
602 634
595 627
350 351
884 916
529 530
234 266
353 385
565 566
82 114
597 598
606 607
514 515
180 181
824 825
867 868
989 990
708 740
597 629
321 322
360 392
787 788
778 810
210 242
850 851
592 593
991 1023
275 276
843 844
485 486
698 730
176 208
456 488
271 272
959 991
691 692
57 89
319 288
634 635
100 101
140 172
33 65
336 368
505 506
812 844
941 942
866 898
53 85
399 431
812 813
135 167
634 666
655 656
829 861
806 838
195 196
101 133
693 725
720 721
752 784
159 191
193 194
194 195
70 71
204 236
1020 28
370 402
358 359
16 17
773 805
887 919
12 13
390 391
355 387
818 819
41 73
217 249
271 303
947 948
127 96
657 689
596 597
636 668
611 643
947 979
481 513
22 54
349 381
65 66
436 437
736 737
119 151
833 834
1003 1004
751 752
917 918
277 278
374 375
755 787
607 576
454 486
268 300
309 310
757 789
511 480
1022 30
246 278
982 983
869 870
319 351
854 855
989 1021
24 56
30 31
253 285
95 127
33 34
600 632
343 344
575 544
548 580
348 380
674 706
743 744
399 400
280 281
802 834
724 756
306 338
797 829
562 563
541 573
391 423
635 667
248 280
93 94
620 652
501 533
697 729
612 644
949 981
993 1
228 229
840 872
384 385
915 916
247 279
474 506
600 601
366 398
1018 26
688 689
524 525
133 165
266 298
105 137
80 81
519 551
411 443
766 798
39 71
883 915
67 68
936 937
178 210
672 673
372 373
138 170
385 417
207 239
934 935
842 874
14 15
459 460
980 1012
936 968
543 512
652 684
929 961
552 584
191 223
507 508
737 769
173 205
821 853
890 891
668 669
60 61
472 473
741 742
136 168
908 940
231 232
473 505
841 842
776 777
104 136
35 67
352 384
332 333
389 421
450 451
694 726
30 62
484 516
761 793
408 409
922 954
756 788
414 415
945 977
1008 1009
601 633
910 942
139 140
544 576
239 271
201 202
22 23
547 579
963 995
196 197
697 698
494 526
41 42
80 112
816 817
51 52
296 297
38 70
303 335
251 283
145 146
878 879
478 510
431 463
333 334
325 326
238 239
973 1005
382 414
225 226
839 871
798 799
232 264
255 224
860 892
887 888
561 562
704 736
966 998
1019 1020
447 416
379 380
428 429
926 927
602 603
742 743
253 254
29 61
643 675
728 729
45 46
891 892
841 873
676 677
338 339
67 99
807 808
846 878
996 4
667 699
47 48
185 217
523 524
617 618
789 821
531 532
869 901
119 120
763 795
528 529
28 60
649 650
468 469
158 159
585 617
899 931
639 671
992 993
578 579
25 26
53 54
458 459
1013 21
562 594
889 890
533 565
731 763
492 524
94 95
628 629
258 290
298 330
994 2
727 759
611 612
76 108
86 87
219 251
650 651
650 682
256 257
293 325
822 854
423 424
765 797
802 803
149 150
879 911
633 665
1013 1014
69 70
226 227
661 693
769 801
1001 9
823 824
857 858
142 143
190 191
368 369
124 156
646 678
304 305
101 102
205 206
394 426
911 912
678 679
321 353
912 944
380 412
184 185
986 1018
834 835
580 612
1016 24
425 457
718 719
977 1009
736 768
724 725
820 821
914 915
141 173
553 585
877 878
20 52
357 389
898 899
9 41
426 427
644 645
858 859
980 981
933 965
739 771
619 651
150 182
405 406
814 846
340 372
896 928
967 968
809 841
939 971
424 425
259 291
748 780
430 462
899 900
655 687
683 715
986 987
435 436
155 187
247 248
85 86
916 948
750 782
290 322
8 40
965 997
301 302
444 476
445 477
126 158
452 453
400 401
738 739
909 910
511 543
27 28
781 813
237 269
518 519
891 923
440 472
718 750
1002 1003
320 352
633 634
807 839
536 537
362 363
168 200
171 172
206 238
968 1000
277 309
730 762
693 694
622 654
566 567
241 273
558 590
128 160
48 80
590 622
657 658
720 752
267 268
147 179
793 825
276 308
656 688
694 695
985 986
241 242
730 731
716 717
32 64
245 277
857 889
211 243
750 751
417 418
162 163
310 311
483 515
254 255
312 344
873 905
851 852
825 826
454 455
489 490
569 601
362 394
260 261
1023 31
231 263
981 982
744 776
550 551
402 403
605 637
73 105
564 596
554 586
405 437
236 268
152 153
135 136
540 541
772 773
121 153
324 325
422 454
502 503
330 362
35 36
888 889
137 169
901 902
712 744
743 775
165 166
734 735
172 173
92 93
837 869
125 126
578 610
919 951
733 734
102 134
678 710
827 828
722 754
112 144
732 764
83 84
670 702
920 952
522 523
498 499
153 185
791 823
614 615
158 190
131 163
538 570
195 227
325 357
760 761
572 573
444 445
113 145
525 557
770 771
421 422
59 60
860 861
905 937
130 131
995 3
208 240
234 235
571 603
820 852
480 512
412 413
538 539
431 432
487 519
132 133
354 355
894 895
338 370
416 448
40 41
818 850
556 588
963 964
862 894
79 111
126 127
669 701
266 267
506 538
582 583
777 778
521 553
230 262
218 250
795 796
907 908
57 58
675 676
395 396
441 442
183 184
199 231
18 19
410 411
65 97
318 350
420 421
651 683
244 276
406 407
950 951
827 859
39 40
604 636
654 655
225 257
626 658
329 330
308 340
154 186
37 38
62 94
847 848
664 696
142 174
759 760
582 614
71 72
415 447
224 225
551 552
281 313
659 660
559 560
723 724
46 47
286 318
109 141
699 731
159 128
1021 1022
779 811
773 774
50 82
601 602
900 932
302 334
364 396
823 855
700 732
805 806
680 712
992 0
226 258
568 600
893 894
418 450
237 238
49 50
806 807
681 682
85 117
912 913
523 555
435 467
716 748
832 864
623 624
604 605
274 275
874 875
1017 25
1 2
336 337
223 255
7 39
493 494
813 814
406 438
147 148
910 911
712 713
112 113
580 581
735 704
624 656
935 936
746 747
467 499
98 99
803 804
725 757
813 845
710 711
180 212
677 709
312 313
15 16
254 286
946 947
997 998
923 955
430 431
729 761
817 849
228 260
303 304
630 631
273 274
210 211
113 114
3 4
384 416
1021 29
344 345
361 393
909 941
875 876
830 831
1005 13
288 289
608 609
642 674
344 376
488 489
932 933
753 754
870 902
462 494
255 287
164 165
58 90
984 985
272 273
598 630
117 118
60 92
275 307
595 596
552 553
975 1007
1022 1023
495 527
964 996
443 444
